IDCARNET_ACTIVITE;IDPERSONNEL;IDOFFRES;SEMAINE;DATE_CONTRAT;TEMPS_EXTER;TEMPS_BUREAU;KILOMETRAGES;REFERENCE;MONTANT;TRANSPORT;KMTRANSPORT;NBRETRANSPORT;JUSTIFTRANS;MTTRANSPORT;PERDIEM;NBREPERDIEM;DERNIERJOUR;JUSTIFPERDIEM;FRAISDIVERS;JUSTIFDIVERS;MTFRAISDIVERS;AVANCES;MT_LOCATION;NBREPAS;NBRENUITE;JUSTIFREPAS;JUSTIFNUITE;JUSTIFDEMARCHES;VISAING;VISARES
4162;51;2527;32;09/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;;1;0
4163;51;970;32;12/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4164;51;2650;34;23/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;5 000,000000;0,000000;0,000000;0;0;;;;1;0
4165;51;958;34;25/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;;1;0
4166;51;2670;33;15/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4167;51;2669;33;17/08/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;5 000,000000;0,000000;0,000000;0;0;;;;1;0
4168;51;143;35;02/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4169;51;1185;36;08/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;0,000000;0,000000;0,000000;1;0;;;;1;0
4170;51;191;36;06/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;5 000,000000;0,000000;0,000000;0;0;;;;1;0
4187;53;143;37;14/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4188;53;482;37;12/09/2011;;;;;0,000000;Voiture;900;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;2;0;;;"CSS
RICHARD TOLL";1;0
4189;53;482;39;27/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ASN;1;0
4190;53;143;38;20/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4191;53;143;38;23/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4192;53;2814;38;22/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4193;53;332;39;28/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4194;14;1561;35;01/09/2011;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4195;14;2682;35;01/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4196;14;482;35;01/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cayor TechnoPlus;1;0
4197;14;482;35;01/09/2011;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
4198;14;2658;35;02/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4199;14;482;35;02/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SEID;1;0
4200;14;482;35;02/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;CBAO;1;0
4201;14;482;35;02/09/2011;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
4202;14;482;39;26/09/2011;;;;;0,000000;Forfaits d‚placements;0;31;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;H“tel des Almadies;1;0
4203;14;482;39;26/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SEID;1;0
4204;14;482;39;26/09/2011;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS Mbao;1;0
4205;14;482;39;27/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;NOVOTEL;1;0
4206;14;482;39;27/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;BAD;1;0
4207;14;482;39;27/09/2011;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
4208;14;482;39;28/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;DID / EFS;1;0
4209;14;482;39;28/09/2011;;;;;0,000000;Voiture;280;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS DAROU 2;1;0
4210;14;482;39;29/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SEID;1;0
4211;14;482;39;29/09/2011;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
4212;14;482;39;30/09/2011;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;NESTLE;1;0
4213;14;482;39;30/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;GAU;1;0
4216;36;2630;41;12/10/2011;;;;;0,000000;Voiture;0;0;Tourn‚e de 2 jours-R‚ception ferraillage cuves 3CE;0,000000;;0;0;;;;0,000000;0,000000;0,000000;3;1;Voyage sur 2 jours; Nuit pass‚e … Kaolack;;1;0
4217;36;1737;41;11/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;R‚ception ferraillage DP PH8e et poutres PH9e ‚tag;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4219;36;2627;41;14/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;Visite impromptue … la villa Assane … Yoff Virage;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4220;29;924;35;01/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4221;29;143;35;02/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4222;29;961;35;03/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;3 000,000000;0,000000;0,000000;1;0;;;;1;0
4223;29;343;36;05/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4224;29;0;0;;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
4225;29;331;36;06/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 500,000000;0,000000;0,000000;0;0;;;;1;0
4226;29;923;36;07/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4227;29;917;36;08/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
4228;29;944;36;08/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 500,000000;0,000000;0,000000;0;0;;;;1;0
4229;29;362;36;09/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;1 700,000000;0,000000;0,000000;0;0;;;;1;0
4230;29;153;36;09/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4231;29;2449;37;12/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4232;29;106;37;13/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4233;29;2063;37;13/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4234;29;926;37;14/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4235;29;95;37;15/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 500,000000;0,000000;0,000000;0;0;;;;1;0
4236;29;108;37;16/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;1 500,000000;0,000000;0,000000;0;0;;;;1;0
4237;29;949;38;19/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4238;29;106;38;20/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4239;29;86;38;21/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4240;29;2444;38;22/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4241;29;2735;38;23/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;1 500,000000;0,000000;0,000000;0;0;;;;1;0
4242;29;106;39;26/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4243;29;2436;39;27/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
4244;29;924;39;28/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4245;29;1019;39;29/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4246;29;2449;39;30/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4247;29;989;39;30/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;2 000,000000;0,000000;0,000000;0;0;;;;1;0
4248;29;2063;39;29/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4249;29;944;39;28/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4250;29;343;39;30/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4251;23;54;36;06/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4252;23;989;36;06/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4253;23;2627;36;06/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4254;23;1737;36;09/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4255;23;482;37;14/09/2011;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;Visite de l'usine de SENSTOCK … Mbao pour le compte de la SPP avec Mr FAYE responsable service maintenance , ing‚nierie et travaux;1;0
4257;23;200;38;23/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4258;23;200;38;22/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4259;23;2372;39;28/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;7;3;;;;1;0
4260;46;481;35;02/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;voiture avec Eumeu;1;0
4261;46;2699;38;19/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4262;46;924;38;20/09/2011;;;;;0,000000;Voiture;90;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4263;46;2348;38;21/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4264;46;468;38;21/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4265;46;2449;39;26/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4266;46;2800;39;27/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4267;46;468;39;28/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4268;46;2643;39;28/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4269;35;481;37;12/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SGBS : affaire cr‚dit bail;1;1
4270;36;1737;42;17/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;R‚ception compl‚mentaire poutres PH 9e ‚tage ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4271;36;481;42;17/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;Matforce pour demande devis vidange … 110 000 kms.;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Matforce pour demande devis vidange et r‚vision … 110 000 kms.;1;0
4272;36;2654;42;18/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;Visite impromptue;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4273;53;482;41;10/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;FUMOA ;1;0
4274;53;482;41;12/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;CCBM;1;0
4275;53;937;41;12/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4276;53;2805;41;12/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4277;53;2449;42;19/10/2011;;;;;0,000000;Voiture;65;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;THIAROYE;;;1;0
4278;53;2449;42;20/10/2011;;;;;0,000000;Voiture;75;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;KEUR MBAYE FALL;;;1;0
4279;53;1195;42;21/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4280;53;2390;42;21/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4281;53;2063;0;;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4282;53;2747;42;20/10/2011;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4283;26;2702;35;01/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4284;26;2685;36;08/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4285;26;46;36;09/09/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;9;4;;;;1;0
4286;26;2554;37;15/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4287;26;949;38;20/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4288;26;1016;38;23/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4289;26;2554;39;27/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4290;26;481;39;29/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;BIS pour signature offre;1;0
4291;26;481;39;30/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;BIS pour offres sign‚es;1;0
4292;26;2685;39;30/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4293;26;481;39;30/09/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cabinet Tabakh. R‚union pour stade Bakel.;1;0
4294;36;2627;43;24/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;R‚union avec le maŒtre d'ouvrage… la villa Assane ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4295;36;2594;42;21/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;R‚ception du plancher haut RDC;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4296;36;2678;43;25/10/2011;;;;;0,000000;Voiture;0;0;R‚ception d'1 cuve et d'‚lmts de fondation 3 site ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;3;1;Tourn‚e sur 2 jours;Nuit pass‚e … Tambacounda;;1;0
4297;36;481;43;27/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;Frais de transport ;Frais de taxi aprŠs d‚p“t du v‚hicule et retrait;4 500,000000;0,000000;0,000000;0;0;;;Voiture … Matforce pour vidange et r‚vision … 113 000 kms;1;0
4298;37;483;40;03/10/2011;;;;;0,000000;Voiture;58;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-KFE-ECAV-SOGECAM-ETM-AGETIP-
SPP-SENTHRAS-ALPAGES-EKSBS-MADS-ALPA
GES";1;0
4299;37;483;40;04/10/2011;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ICS-EGMBTV-DIAMOND BANK-ETPA-
DAROU SALAM-ALPAGES";1;0
4300;37;483;40;05/10/2011;;;;;0,000000;Voiture;63;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SOTACOM-SIPRES-AFRIC BUILDING-
SVTP-SENTHRAS-EKSBS-LPAGES-SEBTPA-ECAV";1;0
4301;37;483;40;06/10/2011;;;;;0,000000;Voiture;59;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETM-SCPI-AGETIP-GTA-SOCABEG-DMI
COSE-EGBTP-ALPAGES-KHARAFI-ALPAGES";1;0
4302;37;483;40;07/10/2011;;;;;0,000000;Voiture;62;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SENEPRES-ECAV-SUNEOR-SICAP-DMI
BENJA-IFACE-ALPAGES-SCPI-SCI NIOMRE-ICS
ALPAGES";1;0
4303;37;483;41;10/10/2011;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-COSEMAD-DAROU SALAM-COSE-CEC-
HENAN CHINE-TOTAL-SAHEL BUILDING-BENJA-
ALPAGES";1;0
4304;37;483;41;11/10/2011;;;;;0,000000;Voiture;65;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SVTP-SIVOP-SENTEC-EKSBS-NIOMRE-
DMI-ALPAGESBENJA-GTA-SIPA-ETPE-SCPI-ETM
ALPAGES";1;0
4305;37;483;41;12/10/2011;;;;;0,000000;Voiture;65;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETM-DAROU SALAM-WARDA-SVTP-
SENTHRAS-INTERGET-SCPI-ALPAGES-AGETIP-
SENTEC-ALPAGES";1;0
4306;37;483;41;13/10/2011;;;;;0,000000;Voiture;58;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GTA-MADS-NDIAMBOUR SA-EKSBS-
TOTAL-SOCABEG-ETPA-SOGECAM-ALPAGES-
ETK-ALPAGES";1;0
4307;37;483;41;14/10/2011;;;;;0,000000;Voiture;67;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EGMBTV-DIAMOND BANK-SUNEOR-
SEBTPA-SCPI-ECAV-LGSS-DAROU SALAM-ICS-
ALPAGES";1;0
4308;53;482;43;25/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4309;53;2063;43;24/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4310;53;0;0;;;;;;0,000000;Voiture;80;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
4311;36;2654;43;28/10/2011;;;;;0,000000;Forfaits d‚placements;0;1;Visite inopin‚e;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4312;37;483;42;17/10/2011;;;;;0,000000;Voiture;61;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ECAV-KHARAFI-ICS-ALPAGES-IFACE-
EMB-SENPRES-ALPAGES";1;0
4313;37;483;42;18/10/2011;;;;;0,000000;Voiture;71;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SOCOCIM-SSBS-SVTP-ALPAGES-SCPI-
AGETIP-ALPAGES";1;0
4314;37;483;42;19/10/2011;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGESSOCABEG-GAU-KFE-ECAV-OMNIBAT-
ICS-SUNEOR-ALPAGES-BENJA-COSEMAD-ALPAGES";1;0
4315;37;483;42;20/10/2011;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-FIRDAWS-IFACE-INTERGET-SIVOP-
EKSBS-KFE-ETPA-LGSS-AFRIC BUILDING-GAU-
ALPAGES";1;0
4316;37;483;42;21/10/2011;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ICS-SENTHRAS-SCINIOMRE-ETK-CEC-
SENTEC-ALPAGES";1;0
4317;37;483;43;24/10/2011;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-NDIAMBOUR SA-ETK-NIOMRE-BENJA-
ALPAGES-ICS-TOTAL-ALPAGES";1;0
4318;37;483;43;25/10/2011;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SVTP-SENTHRAS-ETM-DAROU SALAM
ALPAGES-ECAV-ASS-ALPAGES";1;0
4319;37;483;43;26/10/2011;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-BENJA-IFACE-SENTEC-EKSBS-LGSSL-
AGETIP-TRE-ALPAGES-ETPA-CSTI-ALPAGES";1;0
4320;37;483;43;27/10/2011;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-CGC-HENAN CHINE-SOGECAM-VISION
AZUR-KHELCOME FINANCE-AFRIC BUILDING-
ALPAGES";1;0
4321;37;483;0;;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SUNEOR-WARO-SICAP-TRE-NIOMRE-
ALPAGES-EKSBS-SOCABEG-ECAV-ALPAGES";1;0
4322;26;2622;0;;;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;4;1;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4323;26;2622;42;17/10/2011;;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;4;1;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
4324;26;2698;40;04/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;5;2;;;;1;0
4325;36;2804;44;31/10/2011;;;;;0,000000;Voiture;0;0;R‚ception ferraillage cuve … Ndram‚ Ibra ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;3;1;Tourn‚e effectu‚e en mˆme temps que 2 CE … Tamba;Nuit pass‚e … Tambacounda;;1;0
4326;36;2678;44;31/10/2011;;;;;0,000000;Voiture;0;0;R‚ception fonds de fouilles et fer. fondations 2CE;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;Voir Justificatif voyage … Ndram‚ Ibra avec SVTP;Voir Justificatif voyage … Ndram‚ Ibra avec SVTP;;1;0
4327;51;191;40;04/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;;1;0
4328;51;444;40;04/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4329;51;961;40;05/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;4 000,000000;0,000000;0,000000;0;0;;;;1;0
4330;51;970;40;05/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
4331;51;507;40;06/10/2011;;;;;0,000000;;0;0;;0,000000;;0;0;;Frais de transport ;;3 000,000000;0,000000;0,000000;0;0;;;;1;0
